order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,discount_amt,gross_revenue,net_revenue,refunded,region,channel
100264,CUST00853,2025-03-14,Electronics,2,0.0,0.0,0.0,0.0,0.0,0,East,Marketplace
100265,CUST00802,2024-11-08,Apparel,3,3137.5,0.0,0.0,9412.5,9412.5,0,Central,Marketplace
100266,CUST00143,2025-06-20,Apparel,1,1431.72,0.0,0.0,1431.72,1431.72,0,West,Marketplace
100267,CUST00572,2025-05-06,Beauty,1,1695.54,0.0,0.0,1695.54,1695.54,0,South,Online
100268,CUST00397,2025-01-26,Apparel,2,4893.9,0.0,0.0,9787.8,9787.8,0,North,Marketplace
100269,CUST00223,2025-07-18,Home & Kitchen,3,870.14,0.1,261.04,2610.42,2349.38,0,South,Marketplace
100270,CUST01127,2025-05-29,Grocery,1,2610.52,0.1,261.05,2610.52,2349.47,0,East,Online
100271,CUST00678,2024-05-20,Electronics,1,4444.96,0.0,0.0,4444.96,4444.96,0,South,Retail Store
100272,CUST00969,2025-07-19,Beauty,5,3684.98,0.25,4606.23,18424.9,13818.67,0,South,Mobile App
100273,CUST00972,2024-11-08,Sports,1,4557.27,0.1,455.73,4557.27,4101.54,0,West,Retail Store
100274,CUST00260,2025-10-03,Sports,1,1376.84,0.15,206.53,1376.84,1170.31,0,West,Retail Store
100275,CUST00829,2025-02-01,Apparel,4,4323.56,0.15,2594.14,17294.24,14700.1,0,North,Online
100276,CUST00015,2024-05-14,Beauty,4,4425.77,0.05,885.15,17703.08,16817.93,0,North,Online
100277,CUST01043,2025-04-03,Grocery,3,3741.26,0.0,0.0,11223.78,11223.78,0,South,Retail Store
100279,CUST00166,2025-03-15,Home & Kitchen,4,2869.23,0.0,0.0,11476.92,11476.92,0,North,Retail Store
100280,CUST00593,2024-11-26,Electronics,4,4496.82,0.1,1798.73,17987.28,16188.55,0,North,Online
100281,CUST00054,2025-07-07,Sports,1,3823.18,0.05,191.16,3823.18,3632.02,0,South,Retail Store
100282,CUST00480,2024-08-19,Grocery,2,4687.66,0.0,0.0,9375.32,9375.32,0,West,Online
100283,CUST00249,2024-01-29,Electronics,1,4479.23,0.15,671.88,4479.23,3807.35,0,Central,Online
100284,CUST00508,2025-05-08,Beauty,3,294.71,0.0,0.0,884.13,884.13,0,West,Online
100285,CUST00859,2024-11-02,Apparel,3,4227.36,0.05,634.1,12682.08,12047.98,0,Central,Mobile App
100286,CUST00065,2025-09-13,Sports,1,4733.48,0.0,0.0,4733.48,4733.48,0,North,Online
100287,CUST00237,2025-02-12,Electronics,2,4181.65,0.15,1254.49,8363.3,7108.81,0,West,Online
100288,CUST00275,2024-06-22,Electronics,2,4058.26,0.05,405.83,8116.52,7710.69,0,West,Online
100289,CUST00959,2024-04-23,Electronics,4,262.32,0.0,0.0,1049.28,1049.28,0,Central,Online
100290,CUST00679,2025-07-21,Sports,2,1190.65,0.0,0.0,2381.3,2381.3,0,East,Marketplace
100292,CUST00904,2025-02-21,Home & Kitchen,1,3588.48,0.0,0.0,3588.48,-3588.48,1,East,Online
100293,CUST00399,2025-01-09,Sports,5,3092.91,0.0,0.0,15464.55,15464.55,0,East,Online
100294,CUST01147,2025-05-24,Home & Kitchen,3,2640.84,0.0,0.0,7922.52,7922.52,0,East,Mobile App
100295,CUST00600,2024-08-25,Apparel,1,3139.37,0.4,1255.75,3139.37,1883.62,0,Central,Retail Store
100296,CUST00872,2025-08-04,Sports,5,718.79,0.15,539.09,3593.95,3054.86,0,North,Online
100297,CUST00314,2025-06-20,Home & Kitchen,4,2738.38,0.0,0.0,10953.52,10953.52,0,Central,Marketplace
100298,CUST00822,2024-01-21,Beauty,4,503.62,0.0,0.0,2014.48,2014.48,0,West,Marketplace
100299,CUST00544,2024-08-07,Apparel,3,4356.48,0.15,1960.42,13069.44,11109.02,0,North,Marketplace
100300,CUST00481,2025-10-30,Electronics,1,2039.43,0.0,0.0,2039.43,2039.43,0,North,Mobile App
100301,CUST01061,2025-04-19,Home & Kitchen,2,4017.71,0.0,0.0,8035.42,8035.42,0,Central,Online
100302,CUST00415,2025-02-10,Sports,2,4893.36,0.0,0.0,9786.72,9786.72,0,North,Online
100303,CUST00960,2025-05-29,Apparel,4,2337.25,0.0,0.0,9349.0,9349.0,0,North,Online
100304,CUST00995,2024-07-16,Apparel,4,1738.84,0.0,0.0,6955.36,-6955.36,1,West,Marketplace
100305,CUST00987,2024-02-23,Home & Kitchen,4,1728.65,0.05,345.73,6914.6,6568.87,0,Central,Online
100306,CUST00620,2024-07-25,Electronics,3,1030.32,0.1,309.1,3090.96,2781.86,0,Central,Marketplace
100307,CUST00026,2024-03-14,Electronics,1,2368.29,0.0,0.0,2368.29,2368.29,0,East,Online
100308,CUST00235,2025-09-11,Apparel,1,2302.44,0.05,115.12,2302.44,2187.32,0,Central,Mobile App
100309,CUST00887,2025-05-06,Electronics,4,1352.79,0.1,541.12,5411.16,4870.04,0,South,Online
100311,CUST00789,2024-09-06,Home & Kitchen,5,2972.46,0.15,2229.34,14862.3,-12632.96,1,West,Online
100312,CUST01170,2024-09-14,Apparel,4,1632.72,0.05,326.54,6530.88,6204.34,0,North,Online
100313,CUST00605,2025-07-21,Grocery,4,4222.59,0.15,2533.55,16890.36,14356.81,0,East,Retail Store
100314,CUST01080,2025-03-01,Home & Kitchen,5,2302.34,0.0,0.0,11511.7,11511.7,0,North,Marketplace
100315,CUST00924,2024-12-31,Apparel,5,2449.69,0.0,0.0,12248.45,12248.45,0,West,Retail Store
100316,CUST01125,2025-02-10,Home & Kitchen,1,1429.98,0.0,0.0,1429.98,1429.98,0,North,Online
100317,CUST00598,2024-06-20,Electronics,1,3878.67,0.05,193.93,3878.67,3684.74,0,South,Retail Store
100318,CUST00634,2024-07-28,Electronics,2,2918.62,0.0,0.0,5837.24,5837.24,0,Central,Online
100319,CUST00132,2025-03-17,Beauty,2,1096.58,0.05,109.66,2193.16,2083.5,0,North,Online
100320,CUST00087,2024-11-07,Apparel,5,3080.26,0.0,0.0,15401.3,15401.3,0,South,Retail Store
100321,CUST00062,2024-11-09,Grocery,2,1303.52,0.0,0.0,2607.04,2607.04,0,South,Marketplace
100322,CUST00641,2024-10-29,Apparel,5,4116.45,0.4,8232.9,20582.25,12349.35,0,South,Retail Store
100323,CUST00719,2024-05-27,Home & Kitchen,3,764.18,0.0,0.0,2292.54,2292.54,0,South,Marketplace
100324,CUST00175,2024-07-08,Grocery,1,3591.92,0.0,0.0,3591.92,3591.92,0,North,Retail Store
100325,CUST00935,2025-05-05,Electronics,1,2663.14,0.0,0.0,2663.14,2663.14,0,East,Online
100326,CUST01037,2024-12-06,Beauty,3,4996.74,0.05,749.51,14990.22,14240.71,0,North,Online
100327,CUST00485,2025-04-05,Beauty,1,1646.45,0.0,0.0,1646.45,1646.45,0,West,Retail Store
100328,CUST00559,2024-06-06,Electronics,3,4796.93,0.05,719.54,14390.79,-13671.25,1,Central,Retail Store
100329,CUST00195,2025-08-24,Apparel,4,4702.2,0.0,0.0,18808.8,18808.8,0,South,Online
100330,CUST00818,2024-05-18,Beauty,4,4346.62,0.0,0.0,17386.48,17386.48,0,North,Online
100331,CUST00945,2024-10-08,Beauty,3,687.66,0.0,0.0,2062.98,2062.98,0,East,Online
100332,CUST00690,2025-03-22,Home & Kitchen,3,2875.52,0.0,0.0,8626.56,-8626.56,1,South,Online
100333,CUST00320,2024-10-29,Sports,4,4605.53,0.05,921.11,18422.12,17501.01,0,South,Marketplace
100334,CUST01093,2024-10-22,Home & Kitchen,4,998.85,0.0,0.0,3995.4,3995.4,0,Central,Online
100335,CUST00642,2024-12-16,Grocery,3,3652.79,0.0,0.0,10958.37,10958.37,0,North,Online
100336,CUST00034,2025-06-27,Electronics,4,3900.61,0.0,0.0,15602.44,-15602.44,1,Central,Mobile App
100337,CUST00039,2024-11-11,Grocery,4,2999.34,0.0,0.0,11997.36,11997.36,0,Central,Online
100338,CUST01146,2024-08-13,Apparel,1,4810.41,0.05,240.52,4810.41,4569.89,0,South,Online
100339,CUST00286,2025-08-13,Grocery,5,4347.77,0.0,0.0,21738.85,21738.85,0,North,Online
100340,CUST00758,2024-08-26,Home & Kitchen,2,1838.32,0.15,551.5,3676.64,3125.14,0,Central,Retail Store
100341,CUST00657,2024-06-01,Electronics,2,2585.33,0.0,0.0,5170.66,5170.66,0,North,Online
100342,CUST00747,2024-08-26,Home & Kitchen,3,605.58,0.05,90.84,1816.74,1725.9,0,West,Online
100343,CUST01093,2024-05-14,Grocery,4,3125.83,0.0,0.0,12503.32,12503.32,0,Central,Online
100344,CUST00930,2024-08-07,Apparel,2,1278.67,0.1,255.73,2557.34,2301.61,0,East,Online
100345,CUST00514,2024-01-29,Home & Kitchen,1,3001.89,0.0,0.0,3001.89,3001.89,0,South,Online
100346,CUST00834,2025-06-16,Beauty,1,1313.09,0.1,131.31,1313.09,1181.78,0,West,Online
100347,CUST00811,2024-08-13,Electronics,4,4596.45,0.0,0.0,18385.8,18385.8,0,North,Marketplace
100348,CUST01050,2025-02-01,Apparel,5,1781.81,0.15,1336.36,8909.05,7572.69,0,North,Online
100349,CUST00430,2024-09-14,Electronics,5,1024.32,0.0,0.0,5121.6,5121.6,0,North,Marketplace
100350,CUST00199,2024-04-27,Home & Kitchen,4,4423.96,0.1,1769.58,17695.84,15926.26,0,North,Online
100351,CUST01151,2025-01-06,Apparel,1,1606.36,0.0,0.0,1606.36,1606.36,0,South,Online
100352,CUST00338,2024-08-13,Grocery,3,4042.63,0.0,0.0,12127.89,12127.89,0,North,Online
100353,CUST00616,2025-02-07,Home & Kitchen,1,657.41,0.0,0.0,657.41,657.41,0,West,Online
100354,CUST00692,2025-06-05,Grocery,1,2591.42,0.0,0.0,2591.42,2591.42,0,North,Mobile App
100355,CUST00625,2025-04-24,Home & Kitchen,1,3417.32,0.0,0.0,3417.32,3417.32,0,North,Online
100356,CUST01138,2024-07-01,Home & Kitchen,3,3077.15,0.15,1384.72,9231.45,7846.73,0,South,Online
100357,CUST00850,2024-01-11,Home & Kitchen,5,4631.42,0.0,0.0,23157.1,23157.1,0,East,Online
100358,CUST00915,2024-07-15,Grocery,3,2223.75,0.1,667.12,6671.25,6004.13,0,East,Marketplace
100359,CUST00937,2025-10-20,Grocery,1,4886.65,0.0,0.0,4886.65,4886.65,0,West,Retail Store
100360,CUST00615,2024-08-17,Sports,3,1026.71,0.0,0.0,3080.13,3080.13,0,South,Marketplace
100361,CUST00319,2025-10-07,Beauty,2,1198.02,0.0,0.0,2396.04,2396.04,0,Central,Retail Store
100362,CUST00330,2024-09-10,Sports,2,1011.43,0.0,0.0,2022.86,2022.86,0,West,Online
100363,CUST00481,2025-09-07,Apparel,5,4612.65,0.0,0.0,23063.25,23063.25,0,North,Mobile App
100364,CUST00930,2024-05-23,Beauty,5,3324.13,0.0,0.0,16620.65,16620.65,0,East,Online
100365,CUST00016,2024-11-10,Sports,4,1543.48,0.15,926.09,6173.92,5247.83,0,Central,Marketplace
100366,CUST00138,2024-12-20,Grocery,3,687.36,0.0,0.0,2062.08,2062.08,0,West,Online
100367,CUST00141,2025-03-23,Apparel,1,3839.63,0.0,0.0,3839.63,3839.63,0,West,Online
100368,CUST00932,2024-09-05,Home & Kitchen,2,4110.98,0.0,0.0,8221.96,8221.96,0,Central,Marketplace
100369,CUST01145,2024-04-07,Home & Kitchen,2,346.76,0.25,173.38,693.52,520.14,0,West,Online
100370,CUST00095,2024-10-13,Sports,3,556.57,0.1,166.97,1669.71,1502.74,0,Central,Mobile App
100371,CUST00420,2024-01-29,Beauty,2,3460.52,0.0,0.0,6921.04,6921.04,0,North,Online
100372,CUST01193,2025-04-24,Home & Kitchen,3,344.83,0.05,51.72,1034.49,982.77,0,East,Marketplace
100373,CUST00718,2025-06-24,Sports,4,2761.5,0.4,4418.4,11046.0,6627.6,0,West,Retail Store
100374,CUST00964,2024-08-21,Apparel,2,0.0,0.0,0.0,0.0,0.0,0,South,Marketplace
100376,CUST00952,2025-07-25,Apparel,4,4323.56,0.0,0.0,17294.24,17294.24,0,North,Online
100378,CUST00292,2025-02-19,Sports,3,3174.43,0.0,0.0,9523.29,9523.29,0,South,Mobile App
100379,CUST00724,2024-07-13,Electronics,3,4506.46,0.0,0.0,13519.38,13519.38,0,South,Retail Store
100380,CUST00730,2025-04-06,Grocery,1,4901.84,0.0,0.0,4901.84,4901.84,0,South,Mobile App
100381,CUST01005,2024-09-01,Beauty,4,3492.45,0.0,0.0,13969.8,-13969.8,1,West,Marketplace
100382,CUST00460,2024-03-11,Electronics,1,234.46,0.15,35.17,234.46,-199.29,1,West,Online
100383,CUST01128,2024-07-08,Home & Kitchen,3,1822.05,0.0,0.0,5466.15,5466.15,0,North,Marketplace
100384,CUST00592,2025-09-10,Home & Kitchen,1,2453.26,0.0,0.0,2453.26,2453.26,0,East,Online
100385,CUST00545,2025-05-02,Sports,3,3550.62,0.15,1597.78,10651.86,9054.08,0,South,Marketplace
100386,CUST00551,2025-06-09,Home & Kitchen,5,4945.37,0.0,0.0,24726.85,24726.85,0,Central,Online
100387,CUST00312,2024-07-09,Grocery,5,2898.12,0.15,2173.59,14490.6,12317.01,0,West,Online
100388,CUST00412,2025-08-06,Grocery,5,4749.7,0.25,5937.12,23748.5,17811.38,0,North,Retail Store
100389,CUST00443,2024-06-18,Apparel,5,0.0,0.0,0.0,0.0,0.0,0,Central,Online
100390,CUST00518,2024-12-17,Beauty,2,690.48,0.0,0.0,1380.96,1380.96,0,North,Marketplace
100391,CUST00103,2024-12-04,Sports,4,2752.35,0.0,0.0,11009.4,11009.4,0,East,Retail Store
100392,CUST00711,2024-12-01,Home & Kitchen,3,3538.88,0.0,0.0,10616.64,-10616.64,1,North,Mobile App
100393,CUST00851,2025-07-22,Sports,4,2394.33,0.1,957.73,9577.32,8619.59,0,West,Retail Store
100394,CUST01122,2025-10-01,Electronics,5,3582.32,0.05,895.58,17911.6,17016.02,0,East,Online
100395,CUST00110,2024-10-16,Electronics,4,1273.54,0.0,0.0,5094.16,5094.16,0,Central,Mobile App
100396,CUST00460,2024-03-30,Beauty,4,1215.86,0.0,0.0,4863.44,4863.44,0,West,Online
100397,CUST00060,2025-05-10,Electronics,5,4406.83,0.0,0.0,22034.15,22034.15,0,West,Online
100398,CUST00509,2024-02-19,Sports,5,2216.3,0.0,0.0,11081.5,11081.5,0,South,Online
100399,CUST01036,2024-03-28,Grocery,4,3522.1,0.05,704.42,14088.4,13383.98,0,East,Marketplace
100400,CUST00763,2025-03-19,Electronics,3,1566.76,0.25,1175.07,4700.28,3525.21,0,West,Mobile App
100401,CUST00608,2024-09-18,Grocery,3,816.42,0.0,0.0,2449.26,2449.26,0,South,Marketplace
100402,CUST00986,2025-01-31,Home & Kitchen,4,3730.12,0.0,0.0,14920.48,14920.48,0,Central,Mobile App
100403,CUST00990,2025-01-21,Electronics,2,4172.74,0.1,834.55,8345.48,7510.93,0,West,Marketplace
100404,CUST00731,2025-03-08,Electronics,4,535.33,0.0,0.0,2141.32,2141.32,0,South,Online
100405,CUST01015,2025-05-13,Sports,5,1226.53,0.1,613.26,6132.65,5519.39,0,East,Online
100406,CUST01164,2025-07-17,Apparel,3,4182.19,0.0,0.0,12546.57,12546.57,0,West,Online
100407,CUST00420,2024-02-28,Apparel,2,4218.07,0.1,843.61,8436.14,7592.53,0,North,Online
100408,CUST01023,2025-08-13,Electronics,2,3854.83,0.0,0.0,7709.66,7709.66,0,East,Online
100409,CUST00874,2024-12-21,Apparel,2,3663.9,0.0,0.0,7327.8,-7327.8,1,South,Marketplace
100410,CUST00016,2024-12-04,Grocery,5,4205.91,0.0,0.0,21029.55,21029.55,0,Central,Marketplace
100411,CUST00807,2024-11-09,Grocery,5,4209.86,0.0,0.0,21049.3,21049.3,0,South,Online
100412,CUST01075,2024-07-30,Apparel,5,4860.6,0.1,2430.3,24303.0,21872.7,0,West,Retail Store
100415,CUST01157,2024-10-30,Home & Kitchen,1,858.59,0.1,85.86,858.59,772.73,0,South,Online
100416,CUST00112,2025-08-01,Apparel,5,235.35,0.1,117.68,1176.75,1059.07,0,East,Online
100417,CUST00901,2024-02-17,Home & Kitchen,5,1242.08,0.0,0.0,6210.4,6210.4,0,East,Marketplace
100418,CUST00126,2025-04-25,Grocery,1,2392.36,0.0,0.0,2392.36,-2392.36,1,North,Marketplace
100419,CUST00225,2024-12-14,Apparel,3,4654.69,0.15,2094.61,13964.07,11869.46,0,West,Online
100420,CUST01153,2024-07-29,Apparel,3,4784.03,0.25,3588.02,14352.09,10764.07,0,North,Marketplace
100421,CUST00155,2024-10-01,Sports,1,3391.87,0.0,0.0,3391.87,3391.87,0,Central,Retail Store
100422,CUST00433,2025-04-17,Apparel,2,3674.38,0.0,0.0,7348.76,7348.76,0,East,Online
100423,CUST01200,2025-04-08,Electronics,4,3857.05,0.0,0.0,15428.2,-15428.2,1,Central,Online
100424,CUST00814,2024-09-27,Home & Kitchen,5,1222.17,0.0,0.0,6110.85,6110.85,0,North,Retail Store
100425,CUST00051,2024-05-02,Sports,2,0.0,0.0,0.0,0.0,0.0,0,East,Retail Store
100426,CUST00001,2025-05-31,Electronics,5,4469.88,0.05,1117.47,22349.4,21231.93,0,Central,Mobile App
100427,CUST00442,2025-06-10,Electronics,3,1565.06,0.0,0.0,4695.18,4695.18,0,West,Online
100428,CUST00166,2024-08-27,Electronics,3,2902.74,0.0,0.0,8708.22,8708.22,0,North,Retail Store
100429,CUST00448,2024-09-27,Home & Kitchen,2,4466.88,0.0,0.0,8933.76,8933.76,0,East,Marketplace
100430,CUST00186,2025-06-30,Sports,4,275.4,0.0,0.0,1101.6,1101.6,0,North,Marketplace
100431,CUST00157,2025-05-12,Home & Kitchen,1,2958.61,0.0,0.0,2958.61,2958.61,0,South,Marketplace
100432,CUST00832,2025-12-23,Grocery,2,1370.26,0.0,0.0,2740.52,2740.52,0,East,Marketplace
100433,CUST00398,2025-06-10,Electronics,1,2933.0,0.0,0.0,2933.0,2933.0,0,West,Retail Store
100434,CUST00901,2024-08-31,Grocery,5,4421.55,0.0,0.0,22107.75,22107.75,0,East,Marketplace
100435,CUST00552,2025-06-18,Beauty,3,701.82,0.0,0.0,2105.46,2105.46,0,North,Marketplace
100436,CUST00462,2025-02-26,Home & Kitchen,5,2719.86,0.0,0.0,13599.3,13599.3,0,Central,Marketplace
100437,CUST01048,2024-03-07,Apparel,3,3977.29,0.1,1193.19,11931.87,10738.68,0,North,Retail Store
100439,CUST00600,2025-07-07,Grocery,5,4104.06,0.05,1026.02,20520.3,19494.28,0,Central,Retail Store
100440,CUST00931,2024-06-26,Home & Kitchen,1,3511.36,0.0,0.0,3511.36,3511.36,0,Central,Online
100441,CUST00235,2025-11-28,Electronics,3,1209.9,0.0,0.0,3629.7,3629.7,0,Central,Mobile App
100442,CUST00529,2025-06-12,Beauty,3,3772.98,0.0,0.0,11318.94,-11318.94,1,South,Online
100443,CUST00637,2024-10-03,Sports,4,3220.04,0.0,0.0,12880.16,12880.16,0,North,Online
100444,CUST01041,2024-08-09,Sports,3,4310.97,0.0,0.0,12932.91,-12932.91,1,West,Marketplace
100445,CUST00844,2024-12-03,Sports,3,0.0,0.05,0.0,0.0,0.0,0,North,Marketplace
100446,CUST00691,2024-10-06,Sports,1,695.36,0.1,69.54,695.36,625.82,0,South,Marketplace
100447,CUST00011,2025-09-21,Apparel,5,1593.37,0.0,0.0,7966.85,7966.85,0,West,Retail Store
100448,CUST00779,2025-04-21,Electronics,3,2062.91,0.0,0.0,6188.73,6188.73,0,Central,Online
100449,CUST00525,2025-07-21,Electronics,3,4049.82,0.0,0.0,12149.46,12149.46,0,West,Online
100450,CUST00719,2025-02-10,Grocery,2,1519.02,0.0,0.0,3038.04,-3038.04,1,South,Marketplace
100451,CUST00255,2025-08-08,Electronics,2,2882.29,0.0,0.0,5764.58,5764.58,0,South,Marketplace
100452,CUST00517,2024-06-02,Beauty,2,4521.32,0.1,904.26,9042.64,8138.38,0,West,Online
100453,CUST00795,2024-12-14,Electronics,4,509.19,0.15,305.51,2036.76,1731.25,0,West,Mobile App
100454,CUST00782,2024-11-15,Electronics,4,1494.41,0.0,0.0,5977.64,5977.64,0,South,Marketplace
100455,CUST00926,2024-09-20,Home & Kitchen,3,3275.63,0.0,0.0,9826.89,9826.89,0,South,Marketplace
100456,CUST00612,2024-04-18,Apparel,2,2936.59,0.0,0.0,5873.18,5873.18,0,South,Online
100457,CUST00570,2024-07-09,Apparel,5,4008.9,0.0,0.0,20044.5,20044.5,0,East,Retail Store
100458,CUST00571,2024-09-17,Apparel,1,2664.95,0.1,266.5,2664.95,2398.45,0,Central,Marketplace
100459,CUST01062,2024-06-23,Sports,4,1504.61,0.0,0.0,6018.44,6018.44,0,Central,Marketplace
100460,CUST00011,2025-10-10,Grocery,4,2413.34,0.0,0.0,9653.36,9653.36,0,West,Retail Store
100461,CUST00365,2025-08-17,Beauty,2,984.97,0.0,0.0,1969.94,1969.94,0,Central,Online
100462,CUST00322,2025-04-28,Grocery,4,1678.65,0.1,671.46,6714.6,6043.14,0,North,Retail Store
100464,CUST00859,2024-09-18,Grocery,3,4878.81,0.0,0.0,14636.43,14636.43,0,Central,Mobile App
100465,CUST00999,2025-09-02,Home & Kitchen,3,3517.76,0.1,1055.33,10553.28,9497.95,0,South,Online
100466,CUST00858,2024-09-19,Beauty,5,2567.09,0.0,0.0,12835.45,12835.45,0,Central,Online
100467,CUST00415,2025-04-10,Electronics,5,1639.91,0.0,0.0,8199.55,8199.55,0,North,Online
100468,CUST00956,2024-11-10,Apparel,1,3453.21,0.1,345.32,3453.21,3107.89,0,East,Online
100469,CUST00115,2024-12-24,Home & Kitchen,3,3509.36,0.0,0.0,10528.08,10528.08,0,North,Mobile App
100470,CUST00034,2025-08-29,Sports,2,1882.56,0.0,0.0,3765.12,3765.12,0,Central,Mobile App
100471,CUST00687,2025-01-01,Beauty,2,2988.74,0.0,0.0,5977.48,5977.48,0,East,Online
100472,CUST00695,2025-03-25,Home & Kitchen,3,2282.82,0.0,0.0,6848.46,6848.46,0,Central,Online
100473,CUST00929,2025-03-16,Electronics,5,1686.02,0.1,843.01,8430.1,7587.09,0,Central,Marketplace
100474,CUST00421,2025-04-14,Sports,3,1843.48,0.0,0.0,5530.44,5530.44,0,East,Marketplace
100475,CUST01101,2025-05-13,Sports,2,2946.43,0.0,0.0,5892.86,5892.86,0,South,Mobile App
100476,CUST00444,2025-04-28,Grocery,5,1316.6,0.0,0.0,6583.0,6583.0,0,North,Marketplace
100477,CUST00638,2024-10-01,Beauty,2,3694.56,0.0,0.0,7389.12,7389.12,0,North,Online
100478,CUST00285,2025-03-06,Grocery,5,3473.9,0.0,0.0,17369.5,17369.5,0,Central,Online
100479,CUST00209,2025-09-14,Grocery,5,1607.48,0.15,1205.61,8037.4,6831.79,0,South,Online
100480,CUST00202,2025-07-25,Grocery,2,3067.39,0.25,1533.7,6134.78,4601.08,0,East,Online
100481,CUST00381,2024-09-25,Home & Kitchen,3,3733.23,0.0,0.0,11199.69,11199.69,0,South,Mobile App
100482,CUST00032,2025-06-04,Electronics,1,2689.84,0.1,268.98,2689.84,2420.86,0,South,Mobile App
100483,CUST00686,2025-01-27,Beauty,5,4755.85,0.0,0.0,23779.25,23779.25,0,South,Online
100484,CUST00472,2024-11-12,Electronics,3,2497.38,0.0,0.0,7492.14,7492.14,0,South,Online
100485,CUST00752,2024-04-05,Apparel,3,2928.94,0.0,0.0,8786.82,8786.82,0,West,Mobile App
100486,CUST00657,2024-06-27,Apparel,3,4639.68,0.15,2087.86,13919.04,11831.18,0,North,Online
100487,CUST01156,2025-08-05,Sports,1,3571.3,0.0,0.0,3571.3,3571.3,0,Central,Retail Store
100488,CUST01036,2024-02-10,Electronics,5,2071.7,0.0,0.0,10358.5,10358.5,0,East,Marketplace
100489,CUST00920,2024-04-09,Sports,4,3881.9,0.0,0.0,15527.6,15527.6,0,South,Retail Store
100490,CUST01014,2024-03-20,Home & Kitchen,4,3528.59,0.15,2117.15,14114.36,11997.21,0,West,Online
100491,CUST00778,2025-08-03,Electronics,4,4689.54,0.05,937.91,18758.16,17820.25,0,South,Online
100492,CUST00655,2025-04-27,Apparel,1,496.28,0.0,0.0,496.28,496.28,0,South,Marketplace
100493,CUST00657,2024-09-14,Apparel,5,1876.35,0.0,0.0,9381.75,9381.75,0,North,Online
100494,CUST00973,2025-03-06,Sports,5,3652.43,0.05,913.11,18262.15,17349.04,0,East,Retail Store
100495,CUST00176,2024-12-20,Electronics,5,3062.67,0.0,0.0,15313.35,15313.35,0,West,Retail Store
100496,CUST00397,2025-03-26,Sports,4,1704.28,0.0,0.0,6817.12,6817.12,0,North,Marketplace
100497,CUST00516,2025-03-31,Apparel,2,4582.43,0.0,0.0,9164.86,9164.86,0,West,Online
100499,CUST01068,2024-03-07,Sports,3,3039.95,0.0,0.0,9119.85,9119.85,0,West,Marketplace
100500,CUST00658,2024-08-14,Apparel,2,1919.06,0.15,575.72,3838.12,3262.4,0,North,Marketplace
100501,CUST01005,2025-04-22,Home & Kitchen,4,456.71,0.0,0.0,1826.84,1826.84,0,West,Marketplace
100502,CUST00591,2025-04-09,Home & Kitchen,1,3004.42,0.05,150.22,3004.42,2854.2,0,North,Marketplace
100503,CUST01178,2025-08-12,Grocery,2,3490.38,0.0,0.0,6980.76,-6980.76,1,West,Retail Store
100504,CUST00787,2025-08-24,Beauty,2,1249.08,0.0,0.0,2498.16,2498.16,0,East,Online
100505,CUST00165,2024-09-08,Apparel,1,3347.61,0.0,0.0,3347.61,-3347.61,1,Central,Retail Store
100506,CUST00791,2025-07-11,Grocery,4,505.48,0.15,303.29,2021.92,1718.63,0,Central,Marketplace
100507,CUST00026,2024-04-12,Apparel,2,230.56,0.1,46.11,461.12,415.01,0,East,Online
100508,CUST00242,2025-06-12,Beauty,3,4051.98,0.0,0.0,12155.94,12155.94,0,North,Retail Store
100510,CUST00260,2025-02-18,Home & Kitchen,2,2117.98,0.0,0.0,4235.96,4235.96,0,West,Retail Store
100511,CUST00971,2024-09-21,Home & Kitchen,4,4831.85,0.0,0.0,19327.4,19327.4,0,North,Online
100512,CUST00806,2024-10-03,Apparel,5,4157.17,0.05,1039.29,20785.85,19746.56,0,Central,Retail Store
100513,CUST01173,2025-03-16,Sports,1,753.25,0.0,0.0,753.25,753.25,0,South,Online
100514,CUST00381,2024-06-10,Sports,5,3519.63,0.1,1759.82,17598.15,15838.33,0,South,Mobile App
100515,CUST00313,2024-11-24,Sports,2,2953.44,0.0,0.0,5906.88,5906.88,0,West,Online
100516,CUST00433,2024-08-17,Beauty,5,3761.24,0.25,4701.55,18806.2,14104.65,0,East,Online
100518,CUST00369,2025-02-20,Sports,2,1962.36,0.0,0.0,3924.72,3924.72,0,South,Online
100519,CUST00002,2025-06-17,Electronics,1,1610.94,0.05,80.55,1610.94,1530.39,0,East,Online
100520,CUST00889,2024-10-01,Home & Kitchen,3,978.22,0.0,0.0,2934.66,2934.66,0,South,Mobile App
